white_id,opening_name,Games Played,Win Rate
tanjerry,English Opening: Anglo-Indian Defense,4,1.0
tanjerry,English Opening: Anglo-Indian Defense |  Queen's Knight Variation,1,0.0
tanjerry,English Opening: Anglo-Scandinavian Defense,1,1.0
tanjerry,English Opening: Caro-Kann Defensive System,1,1.0
tanjerry,English Opening: King's English Variation,3,0.6666666666666666
tanjerry,English Opening: Symmetrical Variation,1,0.0
tanjerry,English Opening: Symmetrical Variation |  Symmetrical Variation,1,1.0
tanjerry,Nimzo-Larsen Attack,1,0.0
tanjerry,Philidor Defense,1,1.0
tanjerry,Sicilian Defense: Closed Variation,1,1.0
tanzim1,French Defense: Winawer Variation,1,0.0
taolu,Queen's Pawn,1,1.0
taoufiq1,Four Knights Game: Spanish Variation,1,1.0
tara12,Ruy Lopez: Steinitz Defense,1,1.0
tara234,Sicilian Defense: Najdorf |  Lipnitsky Attack,1,0.0
taranenkoevhen,Nimzo-Indian Defense: Panov Attack |  Main Line,1,0.0
taranga,Alekhine Defense,3,1.0
taranga,Caro-Kann Defense,4,1.0
taranga,French Defense: Advance Variation |  Milner-Barry Gambit,1,1.0
taranga,French Defense: Normal Variation,4,0.0
taranga,Giuoco Piano,4,0.0
taranga,Italian Game: Anti-Fried Liver Defense,5,0.8
taranga,King's Knight Opening,3,0.0
taranga,King's Pawn Game: Gunderam Gambit,3,1.0
taranga,Petrov's Defense,1,0.0
taranga,Philidor Defense #3,12,0.6666666666666666
taranga,Philidor Defense #4,4,0.0
taranga,Russian Game: Damiano Variation |  Kholmov Gambit,1,1.0
taranga,Ruy Lopez: Cozio Defense,3,0.0
taranga,Ruy Lopez: Exchange Variation |  Lutikov Variation,3,1.0
taranga,Ruy Lopez: Morphy Defense |  Tarrasch Variation,4,0.0
taranga,Ruy Lopez: Rotary-Albany Gambit,3,1.0
taranga,Scandinavian Defense: Mieses-Kotroc Variation,4,1.0
taranga,Sicilian Defense: Hyperaccelerated Fianchetto,4,0.0
taranga,Sicilian Defense: Jalalabad Variation,1,0.0
taranga,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,4,0.0
taranga,Sicilian Defense: Open #3,1,0.0
tarantint,Queen's Pawn,1,0.0
tarbainternationnal,Four Knights Game: Spanish Variation,1,1.0
tareed,Queen's Gambit Declined: Normal Defense,1,1.0
tarekjrd,Blumenfeld Countergambit #2,1,1.0
tarmop,Blackmar-Diemer Gambit: von Popiel Gambit,1,1.0
tascelik,Scotch Game: Classical Variation,1,1.0
tash01,Queen's Pawn Game: Mason Attack,1,1.0
tashy,Queen's Pawn Game: Mason Attack,1,1.0
taumamer,Nimzowitsch Defense |  Declined Variation,1,1.0
taural,Queen's Pawn Game: Chigorin Variation,2,1.0
taurusvaler,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,1,0.0
tavakolg,Sicilian Defense: Paulsen Variation,1,0.0
taw12,Queen's Pawn Game: Chigorin Variation,1,0.0
tayebworld,Sicilian Defense: Staunton-Cochrane Variation,2,0.0
tb-123,French Defense: Chigorin Variation,1,1.0
tbajedrez2017,English Opening: King's English Variation |  Reversed Sicilian,1,1.0
tbrenzel,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,1,0.0
tbrenzel,Philidor Defense #2,1,1.0
tbrenzel,Queen's Pawn Game: Zurich Gambit,1,0.0
tbrenzel,Scandinavian Defense,1,0.0
tbrenzel,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
tbunji,Nimzo-Indian Defense: Ragozin Variation,1,0.0
tca1004,Borg Defense,1,0.0
tca1004,Italian Game,1,1.0
tchicota51,Nimzo-Larsen Attack: Modern Variation #2,1,1.0
tchicota51,Ponziani Opening,1,0.0
tcmfan,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,2,0.0
teacher2000,Rat Defense: Accelerated Gurgenidze,1,1.0
tealeaf,Ruy Lopez: Classical Variation,1,0.0
tealhippo,Ruy Lopez: Classical Variation,1,1.0
teatime007,King's Indian Attack: Symmetrical Defense,1,1.0
teatime007,Zukertort Opening: Sicilian Invitation,1,1.0
techhelpstew,Rat Defense: Harmonist,1,1.0
tedcarter,English Opening: Anglo-Lithuanian Variation,1,1.0
teddster,Caro-Kann Defense: Classical Variation |  Lobron System,1,1.0
teddyhh,Queen's Pawn Game: London System,1,1.0
teddyhh,Queen's Pawn Game: Zukertort Variation,1,1.0
teddyhh,Sicilian Defense: Closed Variation |  Traditional,1,1.0
tedere,Queen's Gambit Accepted,1,1.0
teence,Sicilian Defense: Open,1,1.0
teeteddy,Russian Game: Three Knights Game,1,1.0
tegarindra,French Defense: Paulsen Variation,1,0.0
teglife10,King's Pawn Game: Macleod Attack,1,0.0
tehno075,Scotch Game,1,1.0
tehranno,Hungarian Opening: Symmetrical Variation,1,1.0
tejsin,Modern Defense,1,1.0
tekechec,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,1,1.0
tekechec,Ruy Lopez: Exchange Variation,1,0.0
tekhola,Ruy Lopez: Exchange Variation |  Lutikov Variation,1,1.0
tekniset,Italian Game: Schilling-Kostic Gambit,1,1.0
telamonio,Queen's Pawn Game: Anti-Torre,1,0.0
teldja54,Sicilian Defense: Najdorf Variation,1,1.0
telemaque,French Defense #2,1,1.0
teleport,Giuoco Piano,1,1.0
temo1508,Nimzo-Larsen Attack: Modern Variation,1,1.0
templeton,Center Game: Normal Variation,1,1.0
templeton,Indian Game,1,0.0
temuji,King's Pawn Game: Wayward Queen Attack,1,1.0
tenderheartpirate,Borg Defense: Borg Gambit,1,1.0
tengiz12,Indian Game,2,0.0
tennae,Ruy Lopez: Steinitz Defense,2,0.0
tensors,Queen's Gambit Accepted: Old Variation,5,0.4
tensors,Queen's Gambit Declined: Exchange Variation |  Positional Variation,1,0.0
tensors,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2,1,0.0
tensors,Queen's Gambit Declined: Modern Variation,1,0.0
tensors,Queen's Gambit Declined: Queen's Knight Variation,1,0.0
tensors,Queen's Gambit Refused: Albin Countergambit,1,0.0
tensors,Queen's Gambit Refused: Marshall Defense,2,0.5
tensors,Semi-Slav Defense: Accelerated Move Order,1,0.0
tensors,Slav Defense: Bonet Gambit,1,0.0
teophile28,Sicilian Defense: Bowdler Attack,1,0.0
teosimeon,Queen's Gambit Declined: Charousek (Petrosian) Variation,1,1.0
tepa_1996,Ruy Lopez: Steinitz Defense,1,0.0
tepkel,Caro-Kann Defense: Hillbilly Attack,1,1.0
terco666_9,Vienna Game: Max Lange Defense,1,1.0
terminator2,Sicilian Defense: Bowdler Attack,1,0.0
termnus,King's Knight Opening: Normal Variation,1,1.0
ternopil,Sicilian Defense: Magnus Smith Trap,1,1.0
terrapin,Ruy Lopez: Berlin Defense #2,1,0.0
terrormt,Philidor Defense,1,0.0
terrytee1984,Queen's Pawn Game: Chigorin Variation,1,1.0
tersky_kazak,French Defense: Steinitz Attack,1,1.0
terval,Caro-Kann Defense: Panov Attack |  Modern Defense |  Mieses Line,1,1.0
testinger06,Italian Game: Two Knights Defense |  Modern Bishop's Opening,1,1.0
tetley,Benoni Defense: Benoni Gambit Accepted,1,1.0
tetley,English Defense #2,2,0.5
tetley,Englund Gambit Complex: Felbecker Gambit,1,0.0
tetley,French Defense: Normal Variation,1,1.0
tetley,Horwitz Defense,1,0.0
tetley,Modern Defense: Norwegian Defense,1,1.0
tetley,Queen's Gambit Accepted: Old Variation,4,0.5
tetley,Queen's Gambit Declined,5,0.8
tetley,Queen's Gambit Refused: Marshall Defense,3,0.3333333333333333
tetley,Queen's Pawn Game: Chigorin Variation,2,0.5
tetley,Sicilian Defense: Franco-Sicilian Variation,1,1.0
tetley,Slav Defense,2,0.0
tetley,Slav Defense: Exchange Variation,3,0.0
tetra,Sicilian Defense,1,0.0
tevassaulius,Three Knights Opening,1,0.0
tevenac,Four Knights Game: Italian Variation,1,1.0
texas-ram,Hungarian Opening,1,1.0
texas-ram,Nimzo-Larsen Attack: Modern Variation #4,1,0.0
tfeng,Caro-Kann Defense: Advance Variation,1,1.0
tfeng,French Defense: Knight Variation,2,0.5
tfeng,Italian Game,2,1.0
tfeng,Italian Game: Anti-Fried Liver Defense,2,0.5
tfeng,Italian Game: Classical Variation #2,1,1.0
tfeng,Italian Game: Giuoco Piano |  Aitken Variation,1,1.0
tfeng,Italian Game: Hungarian Defense,1,0.0
tfeng,Italian Game: Two Knights Defense |  Knight Attack,1,1.0
tfeng,Italian Game: Two Knights Defense |  Traxler Counterattack,1,0.0
tfeng,Petrov's Defense #2,1,0.0
tfeng,Philidor Defense,1,1.0
tfeng,Philidor Defense #3,1,0.0
tfeng,Sicilian Defense,1,0.0
tfeng,Sicilian Defense: Najdorf Variation,1,0.0
tfeng,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,2,0.5
tfwpawn,Pirc Defense #4,1,1.0
tfwpawn,Sicilian Defense,1,0.0
thajarney,Zukertort Opening: Tennison Gambit,1,1.0
thales24,Sicilian Defense: Delayed Alapin,1,1.0
tharmarajah,King's Knight Opening: Normal Variation,1,0.0
tharmarajah,Ruy Lopez: Exchange Variation |  Lutikov Variation,1,1.0
that_kid24,King's Pawn Game: King's Head Opening #2,1,0.0
that_kid24,King's Pawn Game: Maroczy Defense,1,0.0
that_kid24,Zukertort Opening: Tennison Gambit,1,0.0
thatduckgod,Scandinavian Defense: Blackburne Gambit,1,0.0
thatguythatistr,Blackmar-Diemer Gambit,6,0.3333333333333333
thatguythatistr,Blackmar-Diemer Gambit: Netherlands Variation,1,0.0
thatguythatistr,Blackmar-Diemer Gambit: Zeller Defense,1,1.0
thatguythatistr,Dutch Defense: Omega-Isis Gambit,2,1.0
thatguythatistr,Englund Gambit,1,1.0
thatguythatistr,French Defense: Mediterranean Defense,1,0.0
thatguythatistr,French Defense: Paulsen Variation,1,1.0
thatguythatistr,French Defense: Rubinstein Variation,1,1.0
thatguythatistr,Indian Game,1,1.0
thatguythatistr,King's Pawn Game: Beyer Gambit,1,1.0
thatguythatistr,Old Benoni Defense,3,0.0
thatguythatistr,Pirc Defense: Classical Variation #2,1,1.0
thatguythatistr,Queen's Pawn,1,0.0
thatsapaning7,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2,1,1.0
thawinter,Italian Game: Classical Variation |  Giuoco Pianissimo,1,0.0
the-daniel,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
the-hacker,French Defense: Mediterranean Defense,1,0.0
the-hacker,Pirc Defense: Classical Variation,1,0.0
the-hacker,Queen's Gambit Accepted: Old Variation,1,0.0
the-hacker,Queen's Gambit Refused: Marshall Defense,1,1.0
the-legendery-player,Clemenz Opening,1,1.0
the1iplay,Saragossa Opening,1,1.0
the_banana_bird,Indian Game: West Indian Defense,1,0.0
the_chance_man,Queen's Gambit Declined: Three Knights Variation,1,0.0
the_duke_of_hazzard,Sicilian Defense #2,1,0.0
the_fran000,Scandinavian Defense: Mieses-Kotroc Variation,1,0.0
the_loving_boy,Queen's Pawn Game,1,0.0
the_loving_boy,Ruy Lopez: Berlin Defense #2,1,0.0
the_loving_boy,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
the_loving_boy,Sicilian Defense: Alapin Variation,2,0.5
the_old_newbie,Zukertort Opening: Black Mustang Defense,1,1.0
the_rainman,Four Knights Game: Rubinstein Countergambit |  Henneberger Variation,1,1.0
the_real_pine_tree,Nimzo-Larsen Attack: Modern Variation,1,0.0
the_real_pine_tree,Nimzo-Larsen Attack: Modern Variation #2,1,0.0
the_real_pine_tree,Polish Opening,1,0.0
the_real_pine_tree,Ware Opening,1,0.0
the_stuperman,Philidor Defense #3,1,0.0
the_stuperman,Ponziani Opening: Jaenisch Counterattack,1,1.0
theamazingsword,Bird Opening,1,0.0
theamazingsword,Modern Defense,1,0.0
theanimal1990,Scotch Game: Scotch Gambit |  Advance Variation,1,0.0
theanonymousone,Queen's Pawn Game: Chigorin Variation,1,1.0
theanonymousone,Queen's Pawn Game: London System,1,0.0
theanonymousone,Queen's Pawn Game: Zukertort Variation,3,0.6666666666666666
theanonymousone,Russian Game: Damiano Variation,1,0.0
theanonymousone,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,1,0.0
thearchistratege,Englund Gambit Declined |  Reversed Krebs,1,0.0
thebadfish,Caro-Kann Defense: Accelerated Panov Attack |  Modern Variation,1,0.0
thebadfish,Dutch Defense: Staunton Gambit Accepted,1,1.0
thebadfish,English Opening: Agincourt Defense,2,1.0
thebadfish,English Opening: Agincourt Defense #3,1,1.0
thebadfish,English Opening: Anglo-Dutch Defense,5,0.4
thebadfish,English Opening: Anglo-Indian Defense,1,0.0
thebadfish,English Opening: Anglo-Scandinavian Defense |  Schulz Gambit,1,1.0
thebadfish,English Opening: King's English Variation |  Four Knights Variation #2,1,1.0
thebadfish,French Defense: Steiner Variation,3,0.3333333333333333
thebadfish,French Defense: Tarrasch Variation |  Closed Variation |  Main Line,2,0.5
thebadfish,Italian Game: Classical Variation |  Albin Gambit,1,0.0
thebadfish,Polish Opening,1,1.0
thebadfish,Polish Opening: Dutch Defense,1,1.0
thebadfish,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,2,1.0
thebadfish,Ruy Lopez: Closed Variations,1,0.0
thebadfish,Ruy Lopez: Closed Variations |  Pilnik Variation,1,0.0
thebadfish,Sicilian Defense,3,1.0
thebadfish,Zukertort Opening: Lisitsyn Gambit,1,0.0
thebasicgru,English Opening: Anglo-Indian Defense |  Hedgehog System,1,1.0
thebasicgru,English Opening: Great Snake Variation,1,0.0
thebasicgru,Sicilian Defense: Delayed Alapin,1,1.0
thebastiano,French Defense #2,1,1.0
thebastiano,King's Pawn Game: Wayward Queen Attack,1,1.0
thebastiano,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,1,1.0
thebeat42,French Defense: Advance Variation |  Nimzowitsch System,1,0.0
thebestofthebad,Borg Defense: Borg Gambit,1,0.0
thebestofthebad,Englund Gambit,1,0.0
thebestofthebad,King's Pawn Game,2,0.0
thebestofthebad,Mieses Opening: Reversed Rat,1,0.0
thebestofthebad,Mikenas Defense,1,0.0
thebestofthebad,Queen's Pawn,3,0.0
thebestofthebad,Queen's Pawn Game,7,0.0
thebiba,Rat Defense: Balogh Defense,1,0.0
thebifurcator,Sicilian Defense: Old Sicilian,1,0.0
theblairloggie,Center Game #2,1,0.0
theblairloggie,Russian Game: Damiano Variation,1,1.0
theboss101,Ware Opening,2,0.0
thecastle,Bird Opening: Dutch Variation,1,1.0
thecastle,Horwitz Defense,1,1.0
thecastle,Nimzo-Larsen Attack: Modern Variation #4,1,1.0
thecastle,Nimzowitsch-Larsen Attack,1,0.0
thecastle,Queen's Gambit Refused: Marshall Defense,1,1.0
thecastle,Ruy Lopez: Cozio Defense,1,1.0
thecastle,Sicilian Defense: Smith-Morra Gambit #2,1,1.0
thecastle,Van't Kruijs Opening,1,1.0
thecastor,Scotch Game,1,1.0
theceo,King's Pawn Game: Macleod Attack,1,0.0
thechessdetective,Englund Gambit Declined |  Reversed French,1,0.0
thechessdetective,French Defense: Steinitz Attack,1,0.0
thechessdetective,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,2,1.0
thechessdetective,Queen's Pawn Game: Krause Variation,1,1.0
thechessdetective,Queen's Pawn Game: Symmetrical Variation,1,0.0
thechessdetective,Reti Opening #2,1,1.0
thechessdetective,Scandinavian Defense: Main Line,1,1.0
thechuff,French Defense: Marshall Variation,1,1.0
thechuff,Scandinavian Defense,2,0.5
thechuff,Vienna Game,1,0.0
thecoolchiller,Giuoco Piano,1,0.0
thecoolchiller,Ruy Lopez: Exchange Variation |  Lutikov Variation,1,0.0
thedustonthewheel,Indian Game: Anti-Gruenfeld |  Advance Variation,1,1.0
theexcellenterest,Benoni Defense: Benoni Gambit Accepted,1,0.0
theflayer,French Defense: King's Indian Attack,1,0.0
thefloyd,English Opening: Anglo-Indian Defense |  Queen's Knight Variation,1,1.0
theforcebewithyou,Slav Defense #2,1,0.0
thefrenchtactics,Bishop's Opening,2,0.5
thefrenchtactics,Bishop's Opening: Urusov Gambit,1,1.0
thefrenchtactics,Bishop's Opening: Urusov Gambit |  Keidansky Gambit,1,1.0
thefrenchtactics,French Defense: Winawer Variation |  Fingerslip Variation,1,1.0
thefrenchtactics,Hungarian Opening,3,0.0
thefrenchtactics,Italian Game: Anti-Fried Liver Defense,1,0.0
thefrenchtactics,Italian Game: Evans Gambit |  Harding Variation,1,0.0
thefrenchtactics,King's Pawn Game: Damiano Defense,1,1.0
thefrenchtactics,Pirc Defense: Austrian Attack,1,0.0
thefrenchtactics,Scotch Game: Benima Defense,1,1.0
thegasmask,English Opening: Anglo-Lithuanian Variation,1,1.0
thegasmask,English Opening: King's English Variation,1,0.0
thegasmask,English Opening: King's English Variation |  Two Knights Variation,2,0.0
thegasmask,English Opening: Symmetrical Variation |  Two Knights Variation,1,1.0
thegasmask,King's Indian Attack,1,0.0
thegasmask,King's Pawn Game: King's Head Opening #2,1,0.0
thegasmask,King's Pawn Game: Maroczy Defense,1,0.0
thegasmask,Old Benoni Defense,1,1.0
thegasmask,Sicilian Defense,1,1.0
thegasmask,Zukertort Opening: Arctic Defense,1,0.0
thegasmask,Zukertort Opening: Kingside Fianchetto,1,0.0
thegasmask,Zukertort Opening: Queen's Gambit Invitation,1,0.0
thegasmask,Zukertort Opening: Slav Invitation,1,0.0
thegreatman06,Caro-Kann Defense,1,1.0
thegreatman06,Caro-Kann Defense: Exchange Variation,1,1.0
thegreatman06,Colle System,1,1.0
thegreatman06,English Defense #2,2,0.0
thegreatman06,Indian Game,2,0.0
thegreatman06,Pirc Defense: Classical Variation,1,0.0
thegreatman06,Queen's Pawn,1,1.0
thegreatman06,Queen's Pawn Game #2,1,1.0
thegreatman06,Queen's Pawn Game: Anti-Torre,1,1.0
thegreatman06,Queen's Pawn Game: Chigorin Variation,2,0.0
thegreatman06,Queen's Pawn Game: Colle System,1,1.0
thegreatman06,Queen's Pawn Game: Colle System |  Anti-Colle,1,0.0
thegreatman06,Queen's Pawn Game: Symmetrical Variation,1,0.0
thegreatman06,Queen's Pawn Game: Zukertort Variation,2,0.5
thegrim123321,Italian Game,2,1.0
thegrim123321,Italian Game: Anti-Fried Liver Defense,2,1.0
thegrim123321,King's Indian Attack: Keres Variation #2,2,1.0
thegrim123321,King's Pawn Game: McConnell Defense,2,0.0
thegrim123321,Nimzowitsch Defense: Lean Variation |  Colorado Counter Accepted,2,1.0
thegrim123321,Philidor Defense,2,1.0
thegrim123321,Philidor Defense #2,4,0.5
thegrim123321,Pirc Defense #4,2,0.0
thegrim123321,Russian Game: Damiano Variation,2,1.0
thegrim123321,Ruy Lopez,2,1.0
thegrim123321,Ruy Lopez: Bird Variation,2,1.0
thegrim123321,Scandinavian Defense: Mieses-Kotroc Variation,2,1.0
thegrim123321,Sicilian Defense: Old Sicilian,2,0.0
thegrim123321,St. George Defense,2,0.0
thegrim123321,Zukertort Opening: Old Indian Attack,2,0.0
thegrim123321,Zukertort Opening: Sicilian Invitation,2,0.0
thehaleguathor,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Exchange Line,1,1.0
thehip,Scandinavian Defense,1,1.0
thehutchtouch,Dutch Defense,2,0.0
thehutchtouch,English Defense #2,1,0.0
thehutchtouch,Englund Gambit Complex: Englund Gambit,1,1.0
thehutchtouch,Horwitz Defense,6,0.3333333333333333
thehutchtouch,Indian Game,4,0.5
thehutchtouch,Modern Defense,1,1.0
thehutchtouch,Queen's Pawn,1,0.0
thehutchtouch,Queen's Pawn Game: Mason Attack,6,0.5
thehuy186,French Defense: Franco-Hiva Gambit I Accepted,1,0.0
theicemanv,Horwitz Defense,2,0.5
theicemanv,Indian Game,2,0.0
theicemanv,Modern Defense,1,0.0
theicemanv,Old Benoni Defense,1,1.0
theicemanv,Queen's Pawn,1,1.0
theicemanv,Queen's Pawn Game: Stonewall Attack,1,0.0
theintroverted,English Opening: Anglo-Scandinavian Defense,1,0.0
thejoker132,Scandinavian Defense: Panov Transfer,1,0.0
thejoker666_9,Italian Game: Evans Gambit,1,1.0
theking1234,Alekhine Defense: Normal Variation,1,0.0
theking1234,English Opening: Achilles-Omega Gambit,1,0.0
theking1234,English Opening: The Whale,1,0.0
theking1234,Italian Game: Schilling-Kostic Gambit,1,0.0
theking1234,King's Pawn Game,1,0.0
theking1234,Modern Defense,1,0.0
theking1234,Nimzowitsch Defense,1,0.0
thekingdomcome,Van't Kruijs Opening,2,1.0
theknightshade,French Defense: Knight Variation,1,1.0
thelaw409,Caro-Kann Defense,1,0.0
thelordoftheboard,Latvian Gambit Accepted |  Main Line,2,1.0
thelordoftheboard,Sicilian Defense: Lasker-Pelikan Variation |  Sveshnikov Variation |  Chelyabinsk Variation,1,0.0
thelostunicorn,Bishop's Opening,1,0.0
thelostunicorn,Elephant Gambit,1,0.0
thelostunicorn,Four Knights Game,1,1.0
thelostunicorn,Four Knights Game: Italian Variation,2,0.5
thelostunicorn,French Defense: Queen's Knight,2,0.0
thelostunicorn,Philidor Defense #2,1,1.0
thelostunicorn,Russian Game: Damiano Variation,1,1.0
thelostunicorn,Scandinavian Defense: Modern Variation #2,1,1.0
thelostunicorn,Sicilian Defense,2,0.0
thelostunicorn,Sicilian Defense: Bowdler Attack,1,0.0
thelostunicorn,Sicilian Defense: Closed Variation |  Traditional,1,1.0
thelostunicorn,Sicilian Defense: Hyperaccelerated Dragon,1,1.0
themagicaldimwit,Four Knights Game: Spanish Variation |  Classical Variation,1,1.0
thenagshead,Sicilian Defense: Old Sicilian,1,1.0
thenewguy98,Polish Opening: Schiffler-Sokolsky Variation,1,0.0
thenextbattle,Mieses Opening,1,1.0
thenowhereman,King's Indian Defense: Four Pawns Attack,1,0.0
theobelisk,Sicilian Defense: Prins Variation,1,1.0
theoldnewb,Ruy Lopez: Exchange Variation |  King's Bishop Variation,1,0.0
theosan,Sicilian Defense: Canal-Sokolsky Attack,1,1.0
theotherguy,Hungarian Opening: Reversed Alekhine,1,1.0
thepawnking,French Defense: Normal Variation,1,1.0
thepawnsofwrath,Caro-Kann Defense,1,0.0
thepawnsofwrath,French Defense: Normal Variation,1,0.0
thepawnsofwrath,Philidor Defense,1,1.0
thepawnsofwrath,Philidor Defense #2,1,0.0
thepawnsofwrath,Pirc Defense #5,1,0.0
thepawnsofwrath,Russian Game: Three Knights Game,1,0.0
thepawnsofwrath,Scandinavian Defense: Gubinsky-Melts Defense,1,1.0
thepawnsofwrath,Scandinavian Defense: Mieses-Kotroc Variation,1,0.0
thepawnsofwrath,Scotch Game,1,1.0
thepawnsofwrath,Scotch Game: Modern Defense,1,0.0
